 &plot nbnd=  20, nks=   121 /
            0.000000  0.000000  0.000000
  -61.096  -35.217  -35.136  -35.057  -13.862  -12.811   -5.368   -3.624   -3.182   -2.376
   -2.303   -1.302   -0.534    2.060    2.378    2.383    3.182    5.703    6.015    6.830
            0.187500  0.108253  0.000000
  -61.095  -35.215  -35.149  -35.060  -13.803  -12.787   -5.321   -3.706   -3.280   -2.369
   -2.317   -1.327   -0.594    2.023    2.339    2.410    3.249    5.786    6.097    6.909
            0.200000  0.115470  0.000000
  -61.093  -35.212  -35.163  -35.063  -13.741  -12.761   -5.279   -3.783   -3.379   -2.434
   -2.256   -1.360   -0.658    1.994    2.296    2.451    3.315    5.873    6.184    6.991
            0.212500  0.122687  0.000000
  -61.092  -35.209  -35.177  -35.066  -13.676  -12.735   -5.242   -3.854   -3.477   -2.500
   -2.193   -1.397   -0.725    1.974    2.255    2.500    3.380    5.964    6.275    7.074
            0.225000  0.129904  0.000000
  -61.090  -35.206  -35.191  -35.069  -13.609  -12.708   -5.214   -3.917   -3.576   -2.564
   -2.128   -1.439   -0.793    1.962    2.216    2.557    3.443    6.059    6.370    7.159
            0.237500  0.137121  0.000000
  -61.089  -35.206  -35.203  -35.073  -13.541  -12.680   -5.195   -3.971   -3.673   -2.628
   -2.063   -1.484   -0.861    1.959    2.179    2.619    3.504    6.158    6.469    7.246
            0.250000  0.144338  0.000000
  -61.087  -35.220  -35.201  -35.076  -13.470  -12.651   -5.189   -4.014   -3.771   -2.690
   -1.997   -1.531   -0.926    1.963    2.144    2.686    3.562    6.260    6.570    7.335
            0.262500  0.151554  0.000000
  -61.086  -35.235  -35.198  -35.079  -13.399  -12.622   -5.196   -4.046   -3.867   -2.750
   -1.931   -1.578   -0.987    1.973    2.113    2.758    3.618    6.364    6.675    7.425
            0.275000  0.158771  0.000000
  -61.084  -35.249  -35.195  -35.083  -13.326  -12.593   -5.216   -4.068   -3.961   -2.809
   -1.865   -1.625   -1.042    1.990    2.085    2.831    3.670    6.470    6.780    7.516
            0.287500  0.165988  0.000000
  -61.083  -35.263  -35.192  -35.086  -13.253  -12.564   -5.248   -4.082   -4.054   -2.865
   -1.800   -1.672   -1.089    2.012    2.060    2.906    3.719    6.577    6.886    7.606
            0.300000  0.173205  0.000000
  -61.082  -35.277  -35.189  -35.089  -13.180  -12.535   -5.290   -4.145   -4.090   -2.920
   -1.737   -1.717   -1.126    2.038    2.038    2.981    3.765    6.684    6.991    7.689
            0.312500  0.180422  0.000000
  -61.080  -35.290  -35.186  -35.092  -13.108  -12.506   -5.339   -4.234   -4.094   -2.971
   -1.760   -1.676   -1.154    2.021    2.069    3.055    3.808    6.788    7.093    7.739
            0.325000  0.187639  0.000000
  -61.079  -35.303  -35.184  -35.095  -13.036  -12.477   -5.394   -4.319   -4.099   -3.020
   -1.801   -1.617   -1.169    2.007    2.102    3.128    3.848    6.886    7.189    7.689
            0.337500  0.194856  0.000000
  -61.078  -35.316  -35.181  -35.098  -12.966  -12.450   -5.453   -4.402   -4.104   -3.067
   -1.840   -1.560   -1.174    1.997    2.139    3.198    3.884    6.971    7.276    7.575
            0.350000  0.202073  0.000000
  -61.076  -35.328  -35.179  -35.101  -12.898  -12.423   -5.513   -4.480   -4.111   -3.110
   -1.875   -1.507   -1.167    1.990    2.177    3.264    3.917    7.023    7.352    7.468
            0.362500  0.209289  0.000000
  -61.075  -35.339  -35.176  -35.104  -12.832  -12.397   -5.573   -4.554   -4.122   -3.150
   -1.908   -1.457   -1.151    1.986    2.217    3.326    3.946    7.001    7.414    7.425
            0.375000  0.216506  0.000000
  -61.074  -35.349  -35.174  -35.106  -12.769  -12.373   -5.632   -4.624   -4.135   -3.187
   -1.938   -1.411   -1.126    1.986    2.258    3.383    3.973    6.901    7.456    7.462
            0.387500  0.223723  0.000000
  -61.073  -35.359  -35.172  -35.108  -12.710  -12.350   -5.688   -4.688   -4.151   -3.221
   -1.965   -1.369   -1.094    1.987    2.299    3.435    3.997    6.764    7.499    7.522
            0.400000  0.230940  0.000000
  -61.072  -35.368  -35.170  -35.110  -12.655  -12.329   -5.742   -4.747   -4.169   -3.251
   -1.989   -1.332   -1.057    1.991    2.339    3.482    4.018    6.619    7.528    7.598
            0.412500  0.238157  0.000000
  -61.072  -35.376  -35.169  -35.112  -12.605  -12.310   -5.791   -4.800   -4.187   -3.278
   -2.009   -1.298   -1.018    1.996    2.378    3.522    4.036    6.477    7.552    7.675
            0.425000  0.245374  0.000000
  -61.071  -35.382  -35.167  -35.114  -12.560  -12.294   -5.835   -4.846   -4.205   -3.302
   -2.027   -1.269   -0.978    2.002    2.416    3.557    4.051    6.345    7.574    7.749
            0.437500  0.252591  0.000000
  -61.070  -35.388  -35.166  -35.115  -12.522  -12.279   -5.873   -4.886   -4.222   -3.322
